,search_id,ts,cid,position
1189,ACthMfdVeWoD2dxPyjpP,2018-09-12 10:48:35.000 -0400,273656672,13
1190,60OnryxPxqS0W5vM8cE9,2020-04-29 08:58:13.000 -0400,229856130,2
1191,yW3x0oipz6G0qwZuKsfi,2020-01-03 04:32:48.000 -0500,54754006,1
1192,CU0UymCXwx0gZk6OsZZr,2018-10-16 18:40:04.000 -0400,17376182,7
1193,unsBZebDCI3GOPxATWuv,2019-06-22 01:19:32-04:00,109994035,4
1194,QMqwvJBE16GYG0aE9klz,2020-02-08 23:39:10.000 -0500,241579722,5
1195,QgxZqByODstjuAsSliAR,2020-07-27 17:15:55.000 -0400,100200161,6
1196,IEpKXRxZy0tzC2xLestv,2020-03-05 01:21:13.000 -0500,69375692,1
1197,PGVBnGdcbLb3ZeiykSs4,2018-10-06 17:54:22.000 -0400,278278366,4
1198,FqWo4HrWCX8Wc8CJkstU,2020-01-21 22:34:21.000 -0500,4978927,10
1199,ssZ5lkD5j0ZsyFg775En,2020-09-05 16:54:44.000 -0400,108018156,1
1200,g4z1lpJNlMwNPeUmDyMo,2018-09-11 22:07:09.000 -0400,203126235,4
1201,OhlIIjE2kakhGNkr6AcH,2020-08-14 10:32:22.000 -0400,447070628,2
1202,bUdcnibhOHormYpujDKq,2018-09-20 15:47:13.000 -0400,165478850,1
1203,OkO4VhIrw3ziSFrZZeDo,2018-09-28 07:00:54.000 -0400,120338955,4
1204,vKz7lZLdYO3APwjGpOWB,2020-06-14 00:53:48+01:00,258693816,13
1205,z2swiyjvIaG17BoIR92f,2018-10-21 19:26:49.000 -0400,219046468,6
1206,RQPwmTnZbbCbrP0cynlt,2020-01-14 21:11:47.000 -0500,335402488,4
1207,SELR80maBHIdbiD54vMb,2020-06-27 12:33:57-04:00,115476131,7
1208,njwsfx2Pp6gTiXxShvwl,2019-07-26 19:58:20-04:00,108018156,4
1209,Ibf5CGGrNQQsWHDj2rln,2018-10-10 19:11:51.000 -0400,220328022,10
1210,KDnvXsMWryY369UZXPTr,2019-12-30 19:47:29.000 -0500,122625153,1
1211,LY5zCuwZ73WzLewxny4V,2020-05-19 23:34:55.000 -0400,397439878,1
1212,FaKuN4BxbcHixUj9InBq,2020-06-08 16:22:36.000 -0400,372085570,16
1213,gRyQbdEi5S1eGP7PWGuP,2019-11-14 16:35:57.000 -0500,330438293,2
1214,mFacEhTWwquUGEV6M9wz,2018-09-07 13:43:34.000 -0400,113946015,19
1215,8fTTWay0teAJhhiZ6Pa5,2020-06-17 13:20:49.000 -0400,93290081,1
1216,EH5nhAc5o2ZCZChtUw1k,2020-01-28 19:32:18.000 -0500,261275380,53
1217,qDI5goxRZR5wN3t6GSqo,2018-10-03 00:28:21.000 -0400,216338194,1
1218,9F8OeYT1yMaSfzm6vSzT,2018-09-01 18:50:00.000 -0400,25485145,1
1219,7MqUsPk9AjPlplMMNvwK,2020-10-20 13:53:22-04:00,188830438,14
1220,ArNR6OAN0EP2dT11DQuI,2020-03-25 15:15:50.000 -0400,2942875,11
1221,lH3Sl00R1u9C60APvYFe,2018-10-04 14:26:39.000 -0400,205212005,4
1222,u2ErCtCcncSPxSVLOrcW,2019-11-21 16:25:02.000 -0500,136689216,4
1223,WqMlLAEEIBRCwsq0LkPF,2020-01-10 17:36:56.000 -0500,132704505,1
1224,TFuiZCB5eLv8GMsDdRwS,2020-10-31 15:07:15.000 -0400,132669606,9
1225,l6hCjI9PTH19nb2MhKnz,2019-12-28 22:40:44.000 -0500,211970798,3
1226,vrIQGE0CGCcJX2Q9aGIc,2020-02-23 13:27:58.000 -0500,365303320,1
1227,rU3U2acDCwkYAY8ghod0,2020-05-01 00:52:32.000 -0400,393634761,1
1228,yO1hOl8bFpL4WvWqqZfK,2019-10-28 09:43:10.000 -0400,147922625,1
1229,RDQ84YrAwQEtxRBZXQ4g,2018-09-07 09:58:32.000 -0400,148243034,5
1230,1Rhzowwsb99YdMj5GKJ5,2020-02-14 03:14:47.000 -0500,380409922,1
1231,BnKViMu6pQejIx8fz4pZ,2020-07-26 19:27:10.000 -0400,8191217,9
1232,8dsmto3tZDhtXqTj0day,2020-07-19 19:09:48.000 -0400,138114461,1
1233,qu1zLxe519xGm5cJRN6M,2020-04-06 18:18:57.000 -0400,287117046,2
1234,JkPHHxJmKE8V4u39yEhZ,2020-02-04 17:54:11.000 -0500,385369619,1
1235,AxetAe9bPySDqxJZ5CN1,2020-01-25 20:07:43.000 -0500,222486164,3
1236,mFacEhTWwquUGEV6M9wz,2018-09-07 13:43:40.000 -0400,223823259,26
1237,NoVDK3V1i5jxMTnt6HOp,2020-03-15 18:08:16.000 -0400,156161909,1
1238,GIbVk0twSMhyF2sut4O2,2020-02-07 06:40:29.000 -0500,33813356,27
1239,ISNqm1r32amcifqmKqos,2019-10-28 15:03:24.000 -0400,258651879,2
1240,gsic98Z7jM6s7SjJWQji,2018-10-15 18:20:55.000 -0400,235226558,2
1241,CsYPXCWRbqn5fNpXFvte,2019-11-26 23:36:10-05:00,21248863,14
1242,PYIJQ8wPWuumnprUtnse,2018-10-20 03:23:17.000 -0400,178433501,12
1243,AJvhkQFeabuCYfogum5d,2019-12-27 17:51:49.000 -0500,79836732,1
1244,UTOQwnVxpagF8l51VszM,2020-06-02 18:20:05.000 -0400,83327350,2
1245,A4Hi0L51Ec7OOkmdSytD,2019-10-22 13:45:22.000 -0400,32067654,1
1246,ONqNLLYecoQ8sRZxsS35,2020-01-11 17:51:53.000 -0500,262117048,2
1247,Z9IuKhk3qsY24GAPg8qd,2020-02-07 21:58:21.000 -0500,238954750,35
1248,pD1YGHkMw6Lvqeg2aNff,2020-08-31 00:53:52.000 -0400,348936749,42
1249,FYRUGD0fieBqRVCyZYys,2020-04-16 18:12:36.000 -0400,387549808,4
1250,66iQoHBZypzZewXaos2y,2020-05-02 18:39:36.000 -0400,12223236,5
1251,L26Nczg8kzlGJ0My6ps8,2020-03-25 20:24:18.000 -0400,188650521,1
1252,hFRZl3SexRzYx7lvcRoz,2020-02-03 22:21:48.000 -0500,103266746,5
1253,D8dUjNHn3ALGKbzDVCpD,2019-12-14 04:01:47.000 -0500,283314367,1
1254,tTgapAXXjThgAfQE9E6E,2019-12-03 06:54:46.000 -0500,64517752,1
1255,txVWbkvxJ4avygcuWpJt,2018-10-22 00:10:05.000 -0400,259703,16
1256,Trz8vVTtbYBTLoWUZovO,2018-09-19 22:46:15.000 -0400,138867962,5
1257,r8Rdp6qSfWEETqtIsxvY,2018-09-24 17:57:16.000 -0400,103411714,33
1258,nYXT1KuqPFZssjflvYMH,2020-04-15 23:33:53.000 -0400,107465232,1
1259,jlwBvQLoYEECD0mx6mwt,2019-11-21 12:17:21.000 -0500,59207751,8
1260,ss54BMCTLIGXvavkcDAF,2020-04-09 18:16:42.000 -0400,1336891,13
1261,CJNAH77Ozz8lamlDR7xz,2019-03-02 07:37:28+00:00,282898783,10
1262,0C5wPgknGYVjcs1vs7v7,2019-12-05 02:22:14.000 -0500,371591020,6
1263,h9O7OgKfX4CF0diARblR,2020-01-17 20:48:00.000 -0500,224876461,1
1264,T4cOxWEZWPsnarvLMot8,2020-02-12 17:14:56.000 -0500,316967796,1
1265,xoKulRAJAdKWEHjwnhcb,2020-10-05 01:27:45.000 -0400,366487262,96
1266,NYtwiJv3lrm32Sn5dUDx,2018-10-09 07:30:48.000 -0400,109999643,6
1267,wQjKJQr7H5m5Ou6RdiXY,2020-06-04 06:11:53-04:00,339951368,16
1268,r5m6aRJ3E1hFm4KatGYC,2020-11-05 17:42:32-05:00,339574637,15
1269,JsWbOLyRgjX0pZSk4cuc,2019-11-06 14:55:54.000 -0500,327010028,8
1270,mXJVOMcW7VnR6qESWK9O,2018-09-10 00:32:08.000 -0400,143894533,4
1271,r3WDukuKDfftFQECaSXo,2018-10-10 17:08:43.000 -0400,266170958,1
1272,8RezcVG09aiJTmPaSWzX,2019-10-22 12:48:50.000 -0400,35715156,33
1273,r3WDukuKDfftFQECaSXo,2018-10-10 17:08:43.000 -0400,266170958,1
1274,eLD4C4fmZej0BtqNSl5G,2018-09-20 18:23:21.000 -0400,174329179,1
1275,ULZ6vJfJR8n5zgXh1SzU,2019-09-09 23:53:16-04:00,271995284,8
1276,QbGHkXnNqfQlknfXts05,2018-10-15 14:06:37.000 -0400,108305727,17
1277,JI3Dgffy2auDLik398IO,2018-09-07 15:19:47.000 -0400,17701328,29
1278,FzLU8J1DRD1HgFUDwkq7,2020-02-19 15:29:39.000 -0500,35375393,3
1279,jE8RPWjZC1xfWQIe5xLb,2018-09-25 05:41:24.000 -0400,291282571,4
1280,skZFMbv0CrAcHRGBg4pL,2018-10-08 20:51:29.000 -0400,146359105,4
1281,BENx1pZv3ET436aIOxNF,2019-01-01 01:05:37-05:00,116214074,2
1282,zmHZstVW8EK5bzh20yW3,2019-05-19 10:36:54-04:00,180668935,6
1283,JkRb4EkwxE9apGciUpHM,2019-11-06 20:59:24.000 -0500,40487907,16
1284,Csqm8I3UmS0pjKJEgR32,2020-03-17 06:21:37.000 -0400,156095543,10
1285,RZ45OmcAq1MQ8XdbmSPu,2019-10-17 15:17:17.000 -0400,204756235,8
1286,H5ICYJ0NbAIbWlgaxfYu,2020-02-06 16:46:48.000 -0500,224807503,1
1287,COF4QzIhq5qmfd7SDNkc,2020-05-18 23:44:33.000 -0400,271094088,1
1288,khHiMXEbAdllEMYeKSeT,2019-03-02 12:46:53-05:00,377193784,12
1289,6oXhRQjjJds6E2emvxnE,2020-03-07 13:10:16.000 -0500,146534283,11
1290,4tp1HCeCy2kxYoM1mLfr,2019-10-15 08:15:49.000 -0400,17531327,15
1291,RT5amNMiyjUY2lsKg6tB,2018-10-12 13:26:26.000 -0400,291605603,1
1292,ppYqqmI5NxOcqRFi8R3w,2020-04-15 19:42:13.000 -0400,268527451,1
1293,LRPGOIjTugJs4c7ssDqq,2019-12-10 10:29:46.000 -0500,293033666,1
1294,U6UiDKzpVULb4RfVoz5A,2020-06-25 02:04:44.000 -0400,224650749,4
1295,PErzzkDGHDuQjSzhYfS6,2020-09-30 15:19:49.000 -0400,294793079,1
1296,XjcdRlCTBqu0k9FWVaYN,2019-11-14 14:17:21.000 -0500,99401340,6
1297,1bsQKtRTP7S9GXRFgHac,2019-10-19 13:58:35.000 -0400,69932090,4
1298,oOR2pSRXdvq0XfjQD5Wq,2019-12-29 21:19:47-05:00,103684916,7
1299,Vyg8cC9tPigCf2NCAdDL,2020-01-19 22:38:16.000 -0500,180668935,1
1300,80KsqIESAHWLK3lnuXon,2020-01-15 18:07:04.000 -0500,150799305,7
1301,g4z1lpJNlMwNPeUmDyMo,2018-09-11 22:07:09.000 -0400,203126235,4
1302,gFSRkDEvPO5YoMu6x7Hy,2020-01-24 22:14:17.000 -0500,7681282,1
1303,UJsf2Fx66sbRDbSxjv2B,2019-12-12 18:51:03.000 -0500,5889280,36
1304,HX5DtHAXvoTZuqUiDXvR,2020-02-21 00:38:45-05:00,115082758,7
1305,yhdeF9lhFza9FS8BMQL3,2020-02-27 10:44:24.000 -0500,67658001,6
1306,b1shKCiwk1UXzWLnmfJf,2020-10-07 02:19:57.000 -0400,110353629,1
1307,g67Q78rkHgb7QlWEgKON,2020-10-08 20:50:23.000 -0400,154588473,2
1308,63hkgOX57gectqjAMVQp,2020-08-21 18:41:36.000 -0400,443894525,6
1309,UTOQwnVxpagF8l51VszM,2020-06-02 18:20:05.000 -0400,83327350,2
1310,0ebFBMSgY7fpOCMkpr4A,2018-09-10 01:21:23.000 -0400,246001846,2
1311,QeD3W271Adukkfx0cuKo,2020-04-19 15:40:52.000 -0400,155534602,2
1312,jVgwdwtFNZnGCn5z8b51,2018-09-23 08:15:28.000 -0400,125434519,5
1313,FigAqAsurb0hhyWJlsoI,2020-10-21 10:03:48.000 -0400,102826203,1
1314,Rrog0UCC6zYpMVjeU9kq,2020-05-16 16:46:18.000 -0400,28855417,16
1315,xOSJoH6hrVDsp6nK73tN,2020-10-01 07:56:46.000 -0400,444387842,1
1316,JjYXk4li66Bq83HztWzK,2019-10-16 17:58:12.000 -0400,118380572,7
1317,p8LraL0kWNAB9mn94y6R,2018-10-12 03:34:08.000 -0400,105412070,7
1318,xFCHDn40hHOH57xCiI0x,2020-02-25 11:36:50.000 -0500,87897376,3
1319,nzJKjKIyM3LnldIjQGHs,2020-01-28 20:26:50.000 -0500,194932623,3
1320,ObfHannXl8nvXJnZUJEn,2020-02-05 14:39:35.000 -0500,20580968,1
1321,j8uMlvishknKextxvvuq,2020-11-06 09:21:56.000 -0500,139265123,2
1322,s7vHRWHBI5I2kXPVFQZG,2020-02-12 11:23:54.000 -0500,95342512,1
1323,L0MXMH2A353Dstc6m6ae,2020-09-27 20:44:44.000 -0400,333506858,1
1324,YX0BjP88HN5w2blwW7XW,2018-10-24 17:26:45.000 -0400,71890090,15
1325,z2swiyjvIaG17BoIR92f,2018-10-21 19:26:49.000 -0400,219046468,6
1326,Jn3VeQvFnsJRRNAipgEp,2020-01-10 16:48:46.000 -0500,193892814,1
1327,HrcWgEAk0n2kqNHsX0kl,2020-02-19 21:10:38.000 -0500,363649438,1
1328,2myVOOBDtv0CeSiUa6Rv,2020-04-01 20:59:55.000 -0400,66050801,34
1329,LDbYdm5rQ2rjqmqGcN49,2020-11-05 00:40:25.000 -0500,99751349,1
1330,T1cuLvyzFiC5ZRPH6xbr,2018-09-20 14:35:46.000 -0400,100426447,5
1331,AFgPGkDQ9s41YcK7NzFZ,2020-01-30 13:00:04.000 -0500,121101874,2
1332,DHAXYHXdYnj6zgHMmM0Y,2020-02-13 23:45:26.000 -0500,162551938,7
1333,i9szFX9uRpPTMUc3axkD,2020-07-06 22:27:33.000 -0400,180678668,1
1334,qFGTSAW8pdr2jz2vuo2Q,2018-10-11 08:29:23.000 -0400,28341276,5
1335,POqQgAkz45bnn0g5PdpX,2020-08-08 10:05:31.000 -0400,438017944,2
1336,kJuYWtN4R3uReOUHAzdN,2020-08-09 08:12:39.000 -0400,269000915,5
1337,nNKdvfug8bdKSl4EGneZ,2019-11-01 16:58:07.000 -0400,368004024,1
1338,LBW4vCC8pvkSHgIpvfN4,2018-12-19 15:30:39-05:00,104009964,18
1339,IuSboS1riDz07HyY2vfg,2018-09-18 13:54:04.000 -0400,173572237,14
1340,oLr8T3TfeWh44fUrzLYf,2020-05-16 03:55:05-04:00,207528129,17
1341,cdryER33icCQiL6iuZYb,2019-11-06 17:12:55.000 -0500,180071591,52
1342,RCqhPhzDM7nqx3IK5FXq,2018-09-05 02:01:51.000 -0400,178441828,3
1343,SVDWZOHiI5Tqw0csPGdt,2018-09-23 19:28:41.000 -0400,174957219,4
1344,92Q6seMAZHnmpBUlF0ea,2020-02-09 23:38:17.000 -0500,155589849,1
1345,n2UC9uMxu7a8k0DmJ2yf,2020-02-06 09:58:27.000 -0500,251373746,1
1346,4OWwFPg3ZlB7joMfFCbb,2019-12-13 21:41:04.000 -0500,283927789,4
1347,07A2qIZxhF7oQyXsorf1,2020-01-20 17:06:48.000 -0500,111679725,69
1348,mkDclwmaKxQ8ZwwDNlxn,2018-09-09 22:52:53.000 -0400,202245355,17
1349,BM6vVkVoO0FGLbbGaoFi,2020-07-02 16:08:33.000 -0400,316074337,6
1350,WJVcRs7Cd8BnxtGwUuad,2020-11-04 10:35:52.000 -0500,449749100,3
1351,CRSPPjlWH4ArdFOciUTa,2020-07-30 21:23:19.000 -0400,168217509,1
1352,TOeg3Z61QOxzV5N8QISY,2018-09-14 13:56:27.000 -0400,87454480,4
1353,CfyqQNT7sCYo4t8DAOL5,2019-03-27 05:03:10+01:00,17056981,12
1354,vDzsHVOkMmhqTV2RXwFg,2020-01-08 22:07:06.000 -0500,110602645,1
1355,6jXfJ6rNoPBOwXHdYvot,2020-05-18 20:24:26.000 -0400,409685781,2
1356,ADNHIfUbiPRjnQO6nogj,2019-11-11 19:21:23.000 -0500,239715318,8
1357,OkO4VhIrw3ziSFrZZeDo,2018-09-28 07:00:54.000 -0400,120338955,4
1358,r4LeN8aH3pmmLChGJJ6p,2020-02-07 08:08:48.000 -0500,200029488,6
1359,i5NUcfkvpBfvyD5Y61JE,2019-11-12 14:44:33.000 -0500,269930102,11
1360,XfPPx7x0OViaVq5hzT9J,2018-10-04 02:22:05.000 -0400,90667610,1
1361,acpp3IVc0TKgqzogNEf7,2019-11-27 07:46:10.000 -0500,215498188,1
1362,zDwroLnM2h0kf69kTCaA,2019-12-03 05:36:55.000 -0500,358813229,7
1363,B0UIy11fDZ6iyIL05oOR,2020-01-16 15:07:47.000 -0500,251887870,3
1364,2lo9uQoxOCg9Jsyn4wlK,2018-09-11 20:22:05.000 -0400,148137,1
1365,LZM6xAbthNQxhDaa7luL,2020-06-22 18:42:47.000 -0400,212603149,1
1366,UMCsvYbkWRygm0XI6GpI,2019-10-16 15:52:20.000 -0400,156045670,16
1367,C6BXKTuklLLhqsi2Qnfs,2020-07-03 18:47:55.000 -0400,375312349,1
1368,dHDet6Vg8yCP6m3jYaWJ,2020-01-10 21:04:29.000 -0500,152778504,1
1369,DYMVEv1XYVSIXs99sMw2,2020-05-22 20:01:21.000 -0400,86033985,2
1370,CbK4SFOP5xPxNLojUNf1,2020-06-05 05:15:56+11:00,389509769,4
1371,wOyiFPqxc7o14hsGlEc0,2019-12-03 11:32:39.000 -0500,129920646,12
1372,bjCs7DprtdVB87ONRKBQ,2020-09-18 04:08:09.000 -0400,439995636,1
1373,ubSK33bbIFQSg2TAHlE5,2019-12-26 20:03:47.000 -0500,115116490,5
1374,XJVArqumnn0qQjOARfXt,2018-09-25 23:59:01.000 -0400,291282571,3
1375,FRRu0uqlGL7CiXNmaHFX,2019-12-15 18:15:04.000 -0500,280241077,10
1376,v4d6VMAL3pelScxFDglB,2018-09-27 00:27:30.000 -0400,14912890,4
1377,XJVArqumnn0qQjOARfXt,2018-09-25 23:59:01.000 -0400,291282571,3
1378,MryyuOMuxcT2WGqOiSY6,2019-03-29 21:26:28+09:00,239715318,10
1379,aULMKfNFfMYkyZSoOXnA,2018-09-18 04:53:34.000 -0400,150586243,6
1380,c4Bdo0Dfe8n1VAmksovX,2018-09-07 14:53:46.000 -0400,63990030,1
1381,oCdqEObii16t4EXIQdcS,2018-09-09 11:28:24.000 -0400,108018156,1
1382,UvTzg5rFVviLchlUwDu7,2018-10-03 21:06:44.000 -0400,169185898,1
1383,xZ53oNPcTMZblPDfHA7t,2018-09-13 20:02:17.000 -0400,118380572,1
1384,7vh6Z9YDzXzFY9il1H0b,2019-10-23 13:44:35.000 -0400,80547152,6
1385,1FpFqX3lT8BcM9gfDw5s,2019-11-25 10:10:54.000 -0500,60718161,7
1386,zXHNsDofXjmy1cokZwUd,2018-10-17 20:06:29.000 -0400,218680983,4
1387,HZnkFPi6li1euRAxpBWv,2018-09-22 05:02:24.000 -0400,2355334,5
1388,QYb75HYmB5WZifGp128G,2018-10-17 16:53:50.000 -0400,183033618,20
1389,fkI5bxAymULHzOp3W7yl,2018-09-20 14:17:36.000 -0400,200671449,21
1390,XlXjxGrN4NB2ydLgLbjt,2019-12-03 16:56:51.000 -0500,142716939,1
1391,PYb42T3rJBOVTkbcvY9v,2019-12-22 09:36:51.000 -0500,350701368,1
1392,mSOewwY3r5enQQomxvAX,2020-05-13 16:02:10.000 -0400,9953368,14
1393,9wMBV2dwy6JS9EvSFEpc,2019-11-21 10:58:24.000 -0500,373404085,3
1394,GoLhoU82w8H9zD5ZXKuQ,2020-11-07 20:29:12.000 -0500,434705621,65
1395,gfHCpuQrYWpC9dntbPZh,2020-02-28 20:13:49.000 -0500,393253445,1
1396,d80e3Xz4wULWm19eLf8y,2020-04-20 09:06:28.000 -0400,407847886,1
1397,CIBJIW4Jr0CMUSOhOZUk,2019-11-29 23:12:57.000 -0500,216745735,2
1398,FHFgOMw3HdnrzjtRqiGy,2020-05-25 08:53:44.000 -0400,112221665,7
1399,pvKBMHclnYGy1ntNOHdj,2019-11-05 12:24:01.000 -0500,272806748,3
1400,tCHrII08rHni3ZaApMCO,2020-04-13 07:51:03.000 -0400,111085476,3
1401,TxlqUAAyNTdsH6kebhZD,2018-10-08 17:50:04.000 -0400,168899094,5
1402,4ZjlsXNU7vgp08wIatwR,2020-02-14 20:41:11.000 -0500,97187421,1
1403,grS8QHgri4OAo2cOVVAr,2018-09-28 08:23:34.000 -0400,225516052,1
1404,lVIrlYphFaXj0rWaNQIZ,2018-10-10 09:55:53.000 -0400,78508524,4
1405,q7P7WERInezekLfUxqp3,2018-10-24 00:02:19.000 -0400,130746973,172
1406,kJuYWtN4R3uReOUHAzdN,2020-08-09 08:13:09.000 -0400,201461427,8
1407,ojzyetVkCSNm0tDvntel,2018-10-01 09:08:11.000 -0400,160978792,8
1408,hRvTe6k6NizHGYKCeWQK,2020-03-04 20:04:11.000 -0500,176795301,2
1409,b1if6BVy0HS7y5FkY8FL,2020-09-04 03:02:58.000 -0400,183218909,1
1410,mnFXBeen5QICGhXWihZe,2018-09-20 13:32:34.000 -0400,93290081,1
1411,g4z1lpJNlMwNPeUmDyMo,2018-09-11 22:07:09.000 -0400,203126235,4
1412,NV63DiUrPJGVHGxS8kt6,2018-09-01 10:54:50.000 -0400,16660444,10
1413,Wwf7pd5hI8es4wfxwrti,2020-09-08 11:32:16.000 -0400,90603521,52
1414,MR1dd1KmYi62XsDWciju,2020-03-20 04:03:15.000 -0400,234812692,1
1415,YIk1dipHQcgYw7LnmRXl,2020-01-27 01:35:36.000 -0500,129051743,2
1416,b2vJIRvQrL1yCYEXKbNC,2020-04-14 01:05:45-04:00,165600324,17
1417,5JHSmx6fj9NPF6skSbzQ,2018-09-11 05:18:18.000 -0400,35981976,12
1418,kdZFbKxGA7LryER5FzPM,2020-09-19 15:41:05-04:00,250356669,8
1419,J3y7DOU81FjWqmafNKKP,2019-10-28 10:42:06.000 -0400,102258703,6
1420,fWr4ZEXWMLtRzBUAKElH,2018-10-09 17:23:08.000 -0400,96121779,4
1421,Nos641y2NoFHxueuU4uL,2019-10-18 01:14:54.000 -0400,343788745,1
1422,L5JLCHru6r3sDHKTQ8Wp,2019-11-22 05:18:10.000 -0500,335874600,1
1423,RI3dhRqBWJu6brOCZuyj,2020-11-05 17:56:03.000 -0500,199858222,1
1424,hLg5RUEyzKQk0prOOOvf,2018-09-03 21:34:45.000 -0400,180069681,2
1425,k3YcpLTTM6RoWdK1TSnF,2020-09-14 12:53:09+03:00,102550866,19
1426,CuQ5vix6PeuaiUjhMJgD,2018-10-11 17:13:11.000 -0400,69755635,8
1427,8ZQy6DE6hpuFMjG394TY,2020-05-21 15:04:22.000 -0400,147173661,5
1428,O8wf5tYQWqNMQePrx94Y,2020-08-13 07:41:16.000 -0400,134530201,1
1429,DiZW25VHgSWoNwfGwceq,2020-08-24 16:46:06-04:00,85577159,3
1430,zLcZ9XxcCAngYdTcqH4e,2020-03-27 19:02:45-04:00,130746973,20
1431,QeD3W271Adukkfx0cuKo,2020-04-19 15:40:52.000 -0400,155534602,2
1432,bbSDHg9YOlr1KMO08jZr,2019-12-16 12:05:10.000 -0500,193892814,1
1433,BidI8N2K168s306Sqz57,2020-01-22 10:12:28.000 -0500,182987900,2
1434,oT6mweGYSOSGZFn7wVXh,2020-08-20 06:44:35-04:00,93290081,2
1435,4NealuOo2WJlhmoVWzZr,2018-09-13 01:56:45.000 -0400,285541104,71
1436,qTTsW4sEFpNV65fUl4jK,2020-04-11 16:30:09.000 -0400,399502904,3
1437,FBh25CcToba6cg6EdFe4,2019-12-05 00:43:12.000 -0500,347464336,1
1438,C6UwkceluamCNIXBA5tc,2020-03-22 04:47:18-04:00,274865498,15
1439,1BwUlkegaR3JP5OJGMed,2019-11-21 15:43:29.000 -0500,1072440,16
1440,G8MXjNTTWIRppn04gRxY,2020-02-05 23:26:45.000 -0500,16078883,1
1441,rR3aSIuRZNqBgM18mpFn,2020-10-20 07:38:13.000 -0400,26805821,9
1442,BIUFKJOERiAKLq7vTXzH,2020-04-10 13:30:40.000 -0400,404407889,4
1443,im2wx6QtabT2uCwqZAOp,2018-09-20 15:42:46.000 -0400,71474416,13
1444,XZZdxmRMtWP7V0Z6XsGa,2020-05-16 05:07:43.000 -0400,303668864,1
1445,mjTQ0jYOeM48bJKnzP5X,2018-10-22 19:15:01.000 -0400,213504158,18
1446,MGLn3TfkZt1uvrVdIgG4,2019-11-11 23:35:06.000 -0500,6017188,31
1447,mh0SbmXMAE6sCkts3uEc,2020-06-30 13:40:17.000 -0400,257693205,2
1448,KAkCIPpzmTdJw5zy2uiS,2018-09-11 14:15:49.000 -0400,239093521,4
1449,7s8OlfQRfoTbuJGnAUYG,2020-09-25 00:47:22+01:00,19900368,6
1450,2X62NjHmU58NVf7xGL31,2020-10-13 08:11:28.000 -0400,338441565,1
1451,RR9rn7x3vPIqwk2T32C2,2020-05-11 21:50:23.000 -0400,311325767,1
1452,ggZBhf7KqASrGdiqRLly,2019-10-23 17:36:57.000 -0400,274620659,17
1453,kt8YJo8tTWWEPHH0ZRr5,2018-09-08 18:44:17.000 -0400,10105477,4
1454,n4Bi329R937xkwfXdv5W,2020-05-08 04:59:30.000 -0400,192011901,1
1455,pXp5nLtXaD7HcCIEzbZs,2020-02-28 14:37:37.000 -0500,993998,43
1456,m5qHM7T5fnkJOSWCYxS7,2018-09-25 16:23:14.000 -0400,267331356,4
1457,HSOUlZlrkb25d6u3QNFS,2018-10-18 07:59:27.000 -0400,69225705,8
1458,aCpSLcIB9aJjs9rpAct6,2019-11-28 18:12:26.000 -0500,252033617,3
1459,CwYWmc4fI5ZnSfNeMtxZ,2019-12-18 18:20:36.000 -0500,366086858,1
1460,MKFfxIRPY0G2QxwOZfSB,2019-04-27 08:40:37+03:00,162551938,5
1461,0ebFBMSgY7fpOCMkpr4A,2018-09-10 01:21:23.000 -0400,246001846,2
1462,HreDNpXBo2WpiDtDMPaL,2020-02-19 16:23:30.000 -0500,182393129,4
1463,DPyeNEE72azOPRA71MMN,2020-08-13 22:37:59-04:00,255804519,19
1464,NdNFt3hY0tBB2BGTajcc,2020-05-25 10:56:04.000 -0400,201695311,1
1465,NpjxYVlzr7dS6tPDRA79,2018-10-05 00:31:47.000 -0400,232650569,1
1466,kaBCDltvulGjOpkqOwUc,2019-12-31 01:10:50.000 -0500,118919656,2
1467,b9LD5F1YIULNh701Xd6m,2020-10-08 23:09:05.000 -0400,290120770,1
1468,zG1nJO1k0mzYmFurnnBA,2020-08-21 17:11:38.000 -0400,380409922,1
1469,Rj5S2HUZg14tuJlvyxvx,2020-10-30 04:15:44.000 -0400,342859921,1
1470,hlqwa3EteXk8vM18b5xK,2018-09-13 10:06:37.000 -0400,267406224,4
1471,yo1If4M3T3o16jzeBHiw,2019-10-23 16:51:41.000 -0400,357762214,1
1472,5W4LH2N7KfTyanVuzb14,2019-11-06 19:13:00.000 -0500,153723787,1
1473,whxIm8hJ6hcAMNfqC72M,2020-03-09 23:03:12.000 -0400,163153865,3
1474,TpBpnd4NvpDGQbPdxWdw,2018-10-25 01:07:59.000 -0400,8837024,14
1475,ZDdlv5u3JrmeTgWIxIIz,2019-12-30 23:20:57.000 -0500,90049558,1
1476,EGMEyDLRKZBdh6vpSd6Y,2020-01-07 10:44:37.000 -0500,249675407,4
1477,kU4TUW3rrVDzGdZtMoz2,2020-03-17 18:10:22.000 -0400,325103823,3
1478,PVkIlt1KMnNXHvP3TPIq,2019-10-17 15:59:06.000 -0400,78468485,1
1479,Qb7CpYjuHMiY71g1Wu4A,2020-07-11 05:42:14+03:00,129920646,19
1480,z50k6TTvcOkbHnwgtqpn,2020-06-01 12:23:29-04:00,100656498,15
1481,OVf5tOxnqGcXdMYoB4XK,2018-09-14 23:07:57.000 -0400,110717452,8
